movieId,title,genre,year_of_release,userId,rating,timestamp
391,Jason's Lyric,Crime|Drama,1994,47,5,2017-05-31 04:56:04
393,Street Fighter,Action|Adventure|Fantasy,1994,534,4,2016-04-04 16:59:18
405,Highlander III: The Sorcerer,Action|Fantasy,1994,524,2,1996-12-26 14:09:52
406,Federal Hill,Drama,1994,84,3,1997-04-07 07:45:07
407,In the Mouth of Madness,Horror|Thriller,1995,610,5,2016-11-19 08:11:39
408,8 Seconds,Drama,1994,42,4,2001-07-27 17:42:25
409,Above the Rim,Crime|Drama,1994,307,2,2007-08-02 19:54:06
410,Addams Family Values,Children|Comedy|Fantasy,1993,376,5,2013-04-03 13:09:31
412,"Age of Innocence, The",Drama,1993,610,2,2016-11-19 07:56:38
413,Airheads,Comedy,1994,353,2,1996-05-12 22:27:30
414,"Air Up There, The",Comedy,1994,599,2,2018-02-23 00:44:11
415,Another Stakeout,Comedy|Thriller,1993,436,3,1996-05-31 08:14:08
416,Bad Girls,Western,1994,599,2,2017-06-26 20:41:26
417,Barcelona,Comedy|Romance,1994,385,5,1996-06-13 18:55:29
418,Being Human,Drama,1993,42,3,2001-07-27 17:57:29
419,"Beverly Hillbillies, The",Comedy,1993,536,3,1996-05-23 08:35:45
420,Beverly Hills Cop III,Action|Comedy|Crime|Thriller,1994,447,3,1996-07-10 01:08:15
421,Black Beauty,Adventure|Children|Drama,1994,476,4,1996-06-17 14:33:23
422,Blink,Thriller,1994,19,3,2000-08-08 05:11:21
423,Blown Away,Action|Thriller,1994,608,3,2005-05-31 02:37:02
424,Blue Chips,Drama,1994,42,3,2001-07-27 08:10:07
425,Blue Sky,Drama|Romance,1994,156,4,2005-01-27 19:31:22
426,Body Snatchers,Horror|Scifi|Thriller,1993,603,4,2000-03-24 19:22:54
427,Boxing Helena,Drama|Mystery|Romance|Thriller,1993,606,4,2007-02-18 00:17:07
428,"Bronx Tale, A",Drama,1993,414,4,2000-06-20 16:08:28
429,Cabin Boy,Comedy,1994,608,3,2005-05-31 02:26:10
430,Calendar Girl,Comedy|Drama,1993,575,5,1999-05-12 12:04:15
431,Carlito's Way,Crime|Drama,1993,480,3,2007-05-14 16:44:54
432,City Slickers II: The Legend of Curly's Gold,Adventure|Comedy|Western,1994,429,3,1996-03-29 18:36:55
433,Clean Slate,Comedy,1994,294,2,2000-08-18 11:14:40
434,Cliffhanger,Action|Adventure|Thriller,1993,468,3,1996-05-06 16:34:24
435,Coneheads,Comedy|Scifi,1993,448,3,2002-04-18 11:20:46
436,Color of Night,Drama|Thriller,1994,368,2,2000-10-11 15:12:12
437,Cops and Robbersons,Comedy,1994,599,2,2018-02-23 02:15:18
438,"Cowboy Way, The",Action|Comedy|Drama,1994,599,2,2018-02-23 01:16:38
440,Dave,Comedy|Romance,1993,436,4,1996-05-31 08:04:23
441,Dazed and Confused,Comedy,1993,477,4,2008-01-21 18:13:03
442,Demolition Man,Action|Adventure|Scifi,1993,436,3,1996-05-31 08:05:48
444,Even Cowgirls Get the Blues,Comedy|Romance,1993,603,2,2000-07-09 21:41:10
445,Fatal Instinct,Comedy,1993,587,4,2000-03-15 17:13:31
446,Farewell My Concubine,Drama|Romance,1993,606,4,2007-02-18 01:04:52
448,Fearless,Drama,1993,608,4,2005-05-30 01:13:47
449,Fear of a Black Hat,Comedy,1994,500,1,2001-11-12 01:20:17
450,With Honors,Comedy|Drama,1994,4,2,2001-04-09 20:40:28
451,Flesh and Bone,Drama|Mystery|Romance,1993,469,4,2000-08-03 20:10:19
452,Widows' Peak,Drama,1994,84,3,1997-03-19 11:44:50
453,For Love or Money,Comedy|Romance,1993,181,3,1996-10-16 13:23:22
454,"Firm, The",Drama|Thriller,1993,436,3,1996-05-31 08:02:55
455,Free Willy,Adventure|Children|Drama,1993,382,4,2018-01-05 16:51:40
456,Fresh,Crime|Drama|Thriller,1994,221,5,2005-06-28 18:44:06
457,"Fugitive, The",Thriller,1993,413,5,2017-01-15 00:24:36
458,Geronimo: An American Legend,Drama|Western,1993,599,2,2018-02-23 00:17:11
459,"Getaway, The",Action|Adventure|Crime|Drama|Romance|Thriller,1994,42,3,2001-07-27 07:56:24
460,Getting Even with Dad,Comedy,1994,599,2,2018-02-23 00:45:31
461,Go Fish,Drama|Romance,1994,202,3,2000-11-23 21:08:03
464,Hard Target,Action|Adventure|Crime|Thriller,1993,610,4,2016-11-19 07:53:34
466,Hot Shots! Part Deux,Action|Comedy|War,1993,414,2,2000-06-20 14:50:29
467,Live Nude Girls,Comedy,1995,492,5,1997-05-18 17:29:27
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The",Comedy|Romance,1995,429,3,1996-03-29 18:36:55
469,"House of the Spirits, The",Drama|Romance,1993,606,4,2007-02-17 18:36:52
470,House Party 3,Comedy,1994,294,1,2000-08-18 11:13:32
471,"Hudsucker Proxy, The",Comedy,1994,469,5,2000-08-04 21:42:44
472,I'll Do Anything,Comedy|Drama,1994,599,2,2018-02-20 18:14:46
473,In the Army Now,Comedy|War,1994,608,2,2005-05-31 02:22:29
474,In the Line of Fire,Action|Thriller,1993,411,3,1996-06-23 12:25:47
475,In the Name of the Father,Drama,1993,323,4,2015-01-30 17:56:02
476,"Inkwell, The",Comedy|Drama,1994,266,1,1999-12-20 05:53:25
477,What's Love Got to Do with It?,Drama|Musical,1993,402,3,1996-12-03 23:08:30
478,Jimmy Hollywood,Comedy|Crime|Drama,1994,599,3,2017-06-26 22:12:05
479,Judgment Night,Action|Crime|Thriller,1993,414,2,2000-06-20 15:51:17
480,Jurassic Park,Action|Adventure|Scifi|Thriller,1993,483,4,2007-05-04 15:37:25
481,Kalifornia,Drama|Thriller,1993,603,4,2000-07-09 22:05:00
482,Killing Zoe,Crime|Drama|Thriller,1994,602,3,1996-08-24 08:50:20
484,Lassie,Adventure|Children,1994,43,5,1996-11-26 07:57:12
485,Last Action Hero,Action|Adventure|Comedy|Fantasy,1993,436,3,1996-05-31 08:16:59
486,Life with Mikey,Comedy,1993,367,4,2001-08-14 18:23:51
487,Lightning Jack,Comedy|Western,1994,115,5,1999-12-11 22:29:38
488,M. Butterfly,Drama|Romance,1993,474,3,2003-03-13 15:27:12
489,Made in America,Comedy,1993,592,3,1996-07-14 13:26:54
490,Malice,Thriller,1993,597,3,1999-11-03 14:42:40
491,"Man Without a Face, The",Drama,1993,474,2,2004-07-09 15:34:45
492,Manhattan Murder Mystery,Comedy|Mystery,1993,448,4,2002-04-18 11:03:20
493,Menace II Society,Action|Crime|Drama,1993,597,5,1999-10-20 12:04:54
494,Executive Decision,Action|Adventure|Thriller,1996,492,4,1997-05-18 17:20:05
495,In the Realm of the Senses,Drama,1976,603,5,2000-03-24 19:45:08
496,What Happened Was...,Comedy|Drama|Romance|Thriller,1994,191,5,1996-04-17 17:08:18
497,Much Ado About Nothing,Comedy|Romance,1993,372,4,1997-09-16 13:19:51
499,Mr. Wonderful,Comedy|Romance,1993,294,2,2000-08-18 11:05:53
500,Mrs. Doubtfire,Comedy|Drama,1993,418,4,2016-04-28 18:28:18
501,Naked,Drama,1993,603,5,2000-03-24 19:10:02
502,"Next Karate Kid, The",Action|Children|Romance,1994,599,2,2017-06-26 20:56:00
504,No Escape,Action|Drama|Scifi,1994,217,3,2000-04-17 03:18:25
505,North,Comedy,1994,599,1,2018-02-21 03:39:06
506,Orlando,Drama|Fantasy|Romance,1992,603,5,2000-07-09 21:59:09
507,"Perfect World, A",Crime|Drama|Thriller,1993,225,4,2000-01-29 01:56:53
508,Philadelphia,Drama,1993,480,4,2007-05-14 21:30:35
509,"Piano, The",Drama|Romance,1993,446,3,1996-09-27 15:49:20
510,Poetic Justice,Drama,1993,6,3,1996-10-17 12:32:26
511,"Program, The",Action|Drama,1993,414,2,2000-06-20 15:51:58
512,"Puppet Masters, The",Horror|Scifi,1994,19,2,2000-08-08 03:04:45
513,Radioland Murders,Comedy|Mystery|Romance,1994,474,4,2003-11-07 14:01:31
514,"Ref, The",Comedy,1994,294,2,2000-08-18 10:40:45
515,"Remains of the Day, The",Drama|Romance,1993,606,4,2007-02-18 18:05:29
516,Renaissance Man,Comedy|Drama,1994,414,3,2000-06-19 18:19:22
517,Rising Sun,Action|Drama|Mystery,1993,607,4,2000-07-08 18:19:05
518,"Road to Wellville, The",Comedy,1994,57,2,2000-10-22 00:41:31
519,RoboCop 3,Action|Crime|Drama|Scifi|Thriller,1993,436,1,1996-05-31 08:22:19
520,Robin Hood: Men in Tights,Comedy,1993,453,4,2001-11-17 03:18:21
521,Romeo Is Bleeding,Crime|Thriller,1993,346,4,2004-09-08 12:24:52
522,Romper Stomper,Action|Drama,1992,325,4,2002-12-09 01:04:20
523,Ruby in Paradise,Drama,1993,66,4,2005-04-11 03:41:06
524,Rudy,Drama,1993,314,4,1996-06-08 13:50:35
526,Savage Nights,Drama,1992,603,4,2000-07-09 22:01:15
527,Schindler's List,Drama|War,1993,432,5,2011-09-05 17:17:23
528,"Scout, The",Comedy|Drama,1994,109,3,1996-08-28 23:41:05
529,Searching for Bobby Fischer,Drama,1993,437,5,1997-03-30 11:29:59
531,"Secret Garden, The",Children|Drama,1993,416,3,2007-08-19 03:47:53
532,Serial Mom,Comedy|Crime|Horror,1994,386,4,1996-09-13 11:25:34
533,"Shadow, The",Action|Adventure|Fantasy|Mystery,1994,608,4,2005-05-31 02:06:41
534,Shadowlands,Drama|Romance,1993,603,4,2000-03-31 05:59:43
535,Short Cuts,Drama,1993,462,5,2005-07-24 06:31:13
536,"Simple Twist of Fate, A",Drama,1994,6,3,1996-10-17 12:43:01
537,Sirens,Drama,1994,603,3,2000-07-09 21:39:06
538,Six Degrees of Separation,Drama,1993,474,4,2003-05-15 17:53:34
539,Sleepless in Seattle,Comedy|Drama|Romance,1993,470,4,1996-11-27 06:19:05
540,Sliver,Thriller,1993,373,3,1996-11-01 06:40:58
541,Blade Runner,Action|Scifi|Thriller,1982,376,5,2013-04-03 13:03:44
542,Son in Law,Comedy|Drama|Romance,1993,414,2,2000-06-19 18:27:06
543,So I Married an Axe Murderer,Comedy|Romance|Thriller,1993,316,2,2005-03-22 12:05:27
544,Striking Distance,Action|Crime,1993,599,2,2018-02-21 23:45:23
546,Super Mario Bros.,Action|Adventure|Children|Comedy|Fantasy|Scifi,1993,608,1,2005-05-31 02:05:14
547,Surviving the Game,Action|Adventure|Thriller,1994,244,4,2000-11-24 18:32:20
548,Terminal Velocity,Action|Mystery|Thriller,1994,599,2,2018-02-22 22:03:18
549,Thirty-Two Short Films About Glenn Gould,Drama|Musical,1993,410,5,2001-05-24 18:17:55
550,Threesome,Comedy|Romance,1994,602,4,1996-08-24 08:46:57
551,"Nightmare Before Christmas, The",Animation|Children|Fantasy|Musical,1993,446,3,1996-09-27 15:50:20
552,"Three Musketeers, The",Action|Adventure|Comedy|Romance,1993,458,4,1996-10-18 15:36:32
553,Tombstone,Action|Drama|Western,1993,447,4,1996-07-10 01:10:55
555,True Romance,Crime|Thriller,1993,391,5,2002-08-31 20:54:35
556,"War Room, The",Documentary,1993,603,4,2000-03-24 19:13:11
558,"Pagemaster, The",Action|Adventure|Animation|Children|Fantasy,1994,525,3,2016-10-14 21:28:10
562,Welcome to the Dollhouse,Comedy|Drama,1995,330,5,2010-10-01 03:21:50
563,Germinal,Drama|Romance,1993,606,4,2007-02-12 23:58:11
564,Chasers,Comedy,1994,414,2,2000-06-19 18:21:27
567,Kika,Comedy|Drama,1993,132,2,2006-09-11 16:37:49
568,Bhaji on the Beach,Comedy|Drama,1993,436,4,1996-05-31 08:40:43
569,Little Big League,Comedy|Drama,1994,6,4,1996-10-17 12:29:02
573,"Ciao, Professore!",Drama,1992,606,4,2007-02-13 01:00:27
574,Spanking the Monkey,Comedy|Drama,1994,414,4,2000-06-19 18:17:22
575,"Little Rascals, The",Children|Comedy,1994,608,1,2005-05-30 01:13:24
577,Andre,Adventure|Children|Drama,1994,599,2,2018-02-23 00:53:45
579,"Escort, The",Crime|Thriller,1993,606,3,2007-02-15 00:54:10
580,Princess Caraboo,Drama,1994,33,1,1999-10-12 08:03:34
581,"Celluloid Closet, The",Documentary,1995,90,4,1997-02-19 12:11:28
583,Dear Diary,Comedy|Drama,1994,606,4,2007-03-10 23:44:31
585,"Brady Bunch Movie, The",Comedy,1995,414,3,2004-01-09 20:52:40
586,Home Alone,Children|Comedy,1990,414,3,2000-06-19 18:26:10
587,Ghost,Comedy|Drama|Fantasy|Romance|Thriller,1990,436,4,1996-05-31 08:14:30
588,Aladdin,Adventure|Animation|Children|Comedy|Musical,1992,438,4,2005-01-14 01:28:58
589,Terminator 2: Judgment Day,Action|Scifi,1991,385,5,1996-06-13 18:50:45
590,Dances with Wolves,Adventure|Drama|Western,1990,379,5,1996-11-07 20:06:41
592,Batman,Action|Crime|Thriller,1989,429,5,1996-03-29 18:36:55
593,"Silence of the Lambs, The",Crime|Horror|Thriller,1991,417,4,2018-06-30 18:55:35
594,Snow White and the Seven Dwarfs,Animation|Children|Drama|Fantasy|Musical,1937,484,5,2012-07-14 20:53:40
595,Beauty and the Beast,Animation|Children|Fantasy|Musical|Romance|IMAX,1991,414,3,2000-06-20 16:36:15
596,Pinocchio,Animation|Children|Fantasy|Musical,1940,488,1,2005-04-01 18:57:39
597,Pretty Woman,Comedy|Romance,1990,425,4,2004-05-25 09:30:15
599,"Wild Bunch, The",Adventure|Western,1969,448,5,2010-02-08 20:21:00
600,Love and a .45,Action|Comedy|Crime,1994,182,4,2003-06-09 10:11:29
602,"Great Day in Harlem, A",Documentary,1994,603,4,2000-03-31 05:53:38
605,One Fine Day,Drama|Romance,1996,474,3,2004-07-09 15:34:53
606,Candyman: Farewell to the Flesh,Fantasy|Horror,1995,6,3,1996-10-17 12:23:44
608,Fargo,Comedy|Crime|Drama|Thriller,1996,610,5,2016-11-19 08:08:53
609,Homeward Bound II: Lost in San Francisco,Adventure|Children,1996,527,4,2002-09-28 01:23:06
610,Heavy Metal,Action|Adventure|Animation|Horror|Scifi,1981,386,3,1996-09-13 11:24:49
611,Hellraiser: Bloodline,Action|Horror|Scifi,1996,603,3,2000-07-09 21:23:33
612,"Pallbearer, The",Comedy,1996,31,3,1997-01-02 12:36:39
613,Jane Eyre,Drama|Romance,1996,600,1,2009-03-22 22:11:58
615,Bread and Chocolate,Comedy|Drama,1973,597,3,1999-11-03 14:48:25
616,"Aristocats, The",Animation|Children,1970,448,4,2002-04-18 10:45:49
617,"Flower of My Secret, The",Comedy|Drama,1995,90,4,1997-02-19 12:12:28
618,Two Much,Comedy|Romance,1995,314,3,1996-10-14 09:30:43
619,Ed,Comedy,1996,599,1,2018-02-23 01:32:29
626,"Thin Line Between Love and Hate, A",Comedy,1996,544,5,1996-12-15 22:26:16
627,"Last Supper, The",Drama|Thriller,1995,19,2,2000-08-08 05:09:02
628,Primal Fear,Crime|Drama|Mystery|Thriller,1996,364,5,1997-07-21 00:09:32
631,All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,1996,274,3,2007-02-21 02:48:45
632,Land and Freedom,Drama|War,1995,606,4,2007-02-13 00:03:36
633,Denise Calls Up,Comedy,1995,555,5,2001-01-06 01:59:13
634,Theodore Rex,Comedy,1995,492,3,1997-05-18 17:33:40
635,"Family Thing, A",Comedy|Drama,1996,28,3,2009-05-14 08:03:03
636,Frisk,Drama,1995,604,3,1996-05-14 13:31:30
637,Sgt. Bilko,Comedy,1996,477,5,2008-01-21 18:13:32
638,Jack and Sarah,Romance,1995,474,3,2002-02-10 18:55:53
639,Girl 6,Comedy|Drama,1996,606,4,2007-02-13 00:43:46
640,Diabolique,Drama|Thriller,1996,437,2,1997-03-30 11:25:48
645,Nelly & Monsieur Arnaud,Drama,1995,603,3,2000-03-24 19:06:21
647,Courage Under Fire,Action|Crime|Drama|War,1996,314,5,1996-07-13 21:35:45
648,Mission: Impossible,Action|Adventure|Mystery|Thriller,1996,418,1,2016-04-28 18:30:27
649,Cold Fever,Comedy|Drama,1995,603,3,2000-07-09 21:28:22
650,Moll Flanders,Drama,1996,414,3,2000-06-20 15:58:36
653,Dragonheart,Action|Adventure|Fantasy,1996,480,3,2007-05-14 21:34:41
656,Eddie,Comedy,1996,492,4,1997-05-18 17:32:02
661,James and the Giant Peach,Adventure|Animation|Children|Fantasy|Musical,1996,428,3,2005-03-22 20:58:37
662,Fear,Thriller,1996,600,1,2009-03-23 23:44:08
663,Kids in the Hall: Brain Candy,Comedy,1996,608,3,2005-05-31 01:38:02
665,Underground,Comedy|Drama|War,1995,105,5,2015-11-15 07:58:45
667,Bloodsport 2,Action,1996,559,2,1996-10-16 14:38:28
668,Song of the Little Road,Drama,1955,191,5,1996-04-17 16:50:09
670,"World of Apu, The",Drama,1959,410,5,2001-05-25 16:19:42
671,Mystery Science Theater 3000: The Movie,Comedy|Scifi,3000,608,4,2005-05-30 01:13:29
673,Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Scifi,1996,438,4,2005-01-14 01:46:19
674,Barbarella,Adventure|Comedy|Scifi,1968,603,5,2000-07-09 21:14:09
678,Some Folks Call It a Sling Blade,Drama|Thriller,1993,562,4,2013-05-18 16:19:23
679,"Run of the Country, The",Drama,1995,202,4,2000-11-23 21:15:50
680,Alphaville,Drama|Mystery|Romance|Scifi|Thriller,1965,405,5,2011-01-25 00:42:00
685,It's My Party,Drama,1996,90,3,1997-02-19 12:12:28
688,Operation Dumbo Drop,Action|Adventure|Comedy|War,1995,448,2,2002-04-18 10:17:02
691,Mrs. Winterbourne,Comedy|Romance,1996,587,4,2000-03-15 17:02:46
692,Solo,Action|Scifi|Thriller,1996,492,4,1997-05-18 17:35:40
694,"Substitute, The",Action|Crime|Drama,1996,599,3,2017-06-26 21:51:38
695,True Crime,Mystery|Thriller,1996,391,4,2002-09-02 05:29:21
697,Feeling Minnesota,Drama|Romance,1996,414,3,2000-06-20 15:20:38
698,Delta of Venus,Drama,1995,199,1,1999-12-06 20:52:02
700,Angus,Comedy,1995,6,4,1996-10-17 12:42:27
703,Boys,Drama,1996,314,2,1996-12-22 20:31:37
704,"Quest, The",Action|Adventure,1996,438,3,2005-01-14 02:44:23
706,Sunset Park,Drama,1996,456,3,1997-02-25 15:15:50
707,Mulholland Falls,Crime|Drama|Thriller,1996,57,2,2000-10-22 00:42:06
708,"Truth About Cats & Dogs, The",Comedy|Romance,1996,489,2,2013-11-30 15:00:34
709,Oliver & Company,Adventure|Animation|Children|Comedy|Musical,1988,274,3,2007-02-20 21:42:45
710,Celtic Pride,Comedy,1996,492,3,1997-05-18 17:30:40
711,Flipper,Adventure|Children,1996,294,2,2000-08-18 21:26:43
714,Dead Man,Drama|Mystery|Western,1995,606,5,2007-02-13 09:56:03
715,"Horseman on the Roof, The",Drama|Romance,1995,202,4,2000-11-23 20:53:49
718,"Visitors, The",Comedy|Fantasy|Scifi,1993,160,4,2000-10-09 17:59:16
719,Multiplicity,Comedy,1996,372,2,1997-09-16 13:15:26
720,Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,1996,414,5,2002-04-22 14:08:08
722,"Haunted World of Edward D. Wood Jr., The",Documentary,1996,84,4,1997-03-19 11:59:20
724,"Craft, The",Drama|Fantasy|Horror|Thriller,1996,492,3,1997-05-18 17:24:09
725,"Great White Hype, The",Comedy,1996,599,3,2017-06-26 22:26:40
726,Last Dance,Drama,1996,84,3,1997-03-19 12:00:02
728,Cold Comfort Farm,Comedy,1995,603,4,2000-07-09 21:30:59
731,Heaven's Prisoners,Crime|Thriller,1996,609,4,1996-11-05 19:10:25
733,"Rock, The",Action|Adventure|Thriller,1996,474,4,2004-11-12 20:36:21
735,Cemetery Man,Horror,1994,606,4,2007-02-15 00:51:46
736,Twister,Action|Adventure|Romance|Thriller,1996,469,3,2000-08-03 21:00:44
737,Barb Wire,Action|Scifi,1996,387,2,2004-09-11 21:56:27
741,Ghost in the Shell,Animation|Scifi,1995,480,4,2007-05-14 21:48:20
742,Thinner,Horror|Thriller,1996,387,3,2006-07-09 08:35:20
743,Spy Hard,Comedy,1996,369,3,2009-03-12 03:59:59
745,Wallace & Gromit: A Close Shave,Animation|Children|Comedy,1995,445,4,2016-02-04 21:36:55
747,"Stupids, The",Comedy,1996,151,4,1997-02-14 19:21:23
748,"Arrival, The",Action|Scifi|Thriller,1996,599,3,2017-06-26 21:18:33
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,1964,397,4,2007-06-16 04:17:09
757,Ashes of Time,Drama,1994,246,4,2012-11-28 18:38:47
759,Maya Lin: A Strong Clear Vision,Documentary,1994,603,4,2000-03-31 05:53:01
760,Stalingrad,Drama|War,1993,182,4,2003-06-05 03:10:34
761,"Phantom, The",Action|Adventure,1996,599,3,2017-06-26 21:51:55
762,Striptease,Comedy|Crime,1996,451,3,1997-01-24 07:08:04
764,Heavy,Drama|Romance,1995,599,3,2017-06-27 00:24:17
765,Jack,Comedy|Drama,1996,587,3,2000-03-15 17:15:30
766,I Shot Andy Warhol,Drama,1996,588,3,1996-08-06 07:35:54
773,Touki Bouki,Drama,1973,318,4,2015-04-13 07:28:06
775,Spirits of the Dead,Horror|Mystery,1968,6,3,1996-10-17 12:47:42
778,Trainspotting,Comedy|Crime|Drama,1996,391,5,2002-09-18 22:30:53
779,'Til There Was You,Drama|Romance,1997,345,5,2012-07-20 23:32:59
780,Independence Day,Action|Adventure|Scifi|Thriller,1996,304,4,1997-12-06 17:09:55
781,Stealing Beauty,Drama,1996,603,4,2000-07-09 22:03:57
782,"Fan, The",Drama|Thriller,1996,599,3,2017-06-26 21:56:41
783,"Hunchback of Notre Dame, The",Animation|Children|Drama|Musical|Romance,1996,276,5,1997-03-14 14:45:30
784,"Cable Guy, The",Comedy|Thriller,1996,428,2,2005-03-24 00:13:56
785,Kingpin,Comedy,1996,307,3,2007-08-03 17:28:46
786,Eraser,Action|Drama|Thriller,1996,609,3,1996-11-05 19:10:25
788,"Nutty Professor, The",Comedy|Fantasy|Romance|Scifi,1996,451,1,1997-01-24 07:02:11
790,"Unforgettable Summer, An",Drama,1994,555,2,2001-01-06 02:38:00
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",Documentary,1994,90,4,1997-02-19 12:14:11
795,Somebody to Love,Drama,1994,6,3,1996-10-17 12:48:26
798,Daylight,Action|Adventure|Drama|Thriller,1996,453,3,2000-10-27 04:48:45
799,"Frighteners, The",Comedy|Horror|Thriller,1996,372,4,1997-09-16 13:11:57
800,Lone Star,Drama|Mystery|Western,1996,555,3,2001-01-07 04:06:21
801,Harriet the Spy,Children|Comedy,1996,492,3,1997-05-18 17:33:40
802,Phenomenon,Drama|Romance,1996,608,3,2005-05-31 01:54:28
803,Walking and Talking,Comedy|Drama|Romance,1996,603,4,2000-03-24 19:12:11
804,She's the One,Comedy|Romance,1996,489,2,2012-04-07 20:52:57
805,"Time to Kill, A",Drama|Thriller,1996,364,4,1997-07-21 00:09:33
806,American Buffalo,Crime|Drama,1996,599,2,2017-06-26 19:17:51
808,Alaska,Adventure|Children,1996,314,3,1996-08-21 06:59:03
809,Fled,Action|Adventure,1996,492,4,1997-05-18 17:33:01
810,Kazaam,Children|Comedy|Fantasy,1996,600,2,2009-03-22 22:24:33
813,Larger Than Life,Comedy,1996,151,4,1997-02-14 19:24:16
818,"Very Brady Sequel, A",Comedy,1996,474,3,2003-03-05 18:14:45
823,"Collector, The",Drama,1967,318,4,2015-10-29 21:04:45
824,Kaspar Hauser,Drama|Mystery,1993,410,4,2001-05-25 16:18:42
828,"Adventures of Pinocchio, The",Adventure|Children,1996,609,3,1996-11-05 19:10:54
829,Joe's Apartment,Comedy|Fantasy|Musical,1996,608,1,2005-05-31 02:30:44
830,"First Wives Club, The",Comedy,1996,416,2,2007-08-19 03:48:48
832,Ransom,Crime|Thriller,1996,364,5,1997-07-21 00:09:32
833,High School High,Comedy,1996,608,1,2005-05-31 02:25:44
835,Foxfire,Drama,1996,6,4,1996-10-17 12:43:14
836,Chain Reaction,Action|Adventure|Thriller,1996,599,2,2018-02-21 18:32:42
837,Matilda,Children|Comedy|Fantasy,1996,276,4,1997-03-14 14:48:36
838,Emma,Comedy|Drama|Romance,1996,414,3,2000-06-19 18:17:22
839,"Crow: City of Angels, The",Action|Thriller,1996,524,3,1997-01-04 19:07:01
840,House Arrest,Children|Comedy,1996,274,4,2007-02-25 18:11:56
841,Eyes Without a Face,Horror,1959,600,3,2009-03-22 23:04:19
842,Tales from the Crypt Presents: Bordello of Blood,Comedy|Horror,1996,6,3,1996-10-17 12:34:35
848,"Spitfire Grill, The",Drama,1996,603,1,2000-07-09 22:04:12
